id,home_team_win
0,1
1,0
2,0
3,1
4,0
5,0
6,0
7,1
8,0
9,1
10,0
11,1
12,1
13,1
14,1
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,0
23,1
24,0
25,1
26,1
27,0
28,1
29,1
30,1
31,0
32,0
33,1
34,1
35,0
36,1
37,1
38,0
39,1
40,1
41,1
42,0
43,1
44,1
45,1
46,0
47,1
48,1
49,1
50,1
51,0
52,1
53,0
54,1
55,0
56,1
57,0
58,1
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,0
67,1
68,1
69,1
70,0
71,1
72,0
73,1
74,0
75,0
76,1
77,0
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,0
86,1
87,1
88,0
89,1
90,1
91,1
92,1
93,0
94,0
95,0
96,0
97,1
98,1
99,1
100,0
101,1
102,1
103,0
104,1
105,1
106,1
107,1
108,1
109,0
110,1
111,1
112,1
113,1
114,0
115,0
116,0
117,0
118,1
119,1
120,1
121,0
122,1
123,0
124,0
125,1
126,0
127,0
128,1
129,0
130,1
131,1
132,1
133,1
134,0
135,1
136,1
137,0
138,1
139,1
140,0
141,0
142,1
143,1
144,0
145,1
146,1
147,0
148,1
149,0
150,0
151,0
152,1
153,0
154,0
155,1
156,1
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,0
165,0
166,0
167,1
168,1
169,0
170,0
171,1
172,1
173,1
174,1
175,1
176,1
177,0
178,1
179,1
180,0
181,1
182,1
183,1
184,1
185,0
186,1
187,1
188,1
189,1
190,1
191,0
192,0
193,0
194,1
195,0
196,1
197,1
198,1
199,0
200,0
201,1
202,1
203,0
204,1
205,1
206,0
207,1
208,0
209,0
210,0
211,0
212,0
213,1
214,1
215,0
216,0
217,0
218,0
219,1
220,0
221,1
222,0
223,0
224,0
225,1
226,0
227,0
228,1
229,0
230,0
231,1
232,0
233,1
234,1
235,1
236,0
237,0
238,0
239,0
240,1
241,0
242,0
243,0
244,0
245,1
246,0
247,1
248,0
249,0
250,1
251,0
252,0
253,0
254,1
255,1
256,1
257,0
258,1
259,0
260,0
261,0
262,1
263,1
264,0
265,1
266,0
267,0
268,0
269,0
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,0
279,1
280,0
281,1
282,1
283,1
284,1
285,0
286,1
287,0
288,0
289,0
290,1
291,0
292,1
293,1
294,1
295,1
296,1
297,0
298,1
299,0
300,0
301,1
302,1
303,1
304,1
305,1
306,1
307,0
308,0
309,0
310,0
311,0
312,0
313,1
314,0
315,1
316,1
317,1
318,0
319,0
320,1
321,1
322,0
323,0
324,0
325,1
326,1
327,0
328,0
329,0
330,0
331,0
332,1
333,0
334,0
335,0
336,0
337,1
338,1
339,1
340,1
341,0
342,0
343,1
344,0
345,1
346,1
347,0
348,1
349,1
350,1
351,1
352,1
353,1
354,0
355,0
356,0
357,0
358,1
359,0
360,1
361,0
362,0
363,1
364,1
365,0
366,0
367,0
368,0
369,0
370,1
371,0
372,1
373,1
374,1
375,0
376,0
377,0
378,1
379,1
380,0
381,0
382,0
383,1
384,1
385,1
386,0
387,1
388,0
389,0
390,0
391,1
392,1
393,0
394,1
395,0
396,1
397,0
398,1
399,1
400,1
401,1
402,0
403,0
404,0
405,1
406,0
407,1
408,0
409,1
410,0
411,0
412,1
413,0
414,1
415,0
416,1
417,0
418,0
419,0
420,0
421,0
422,1
423,1
424,0
425,1
426,0
427,0
428,1
429,1
430,1
431,1
432,1
433,0
434,0
435,0
436,1
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,1
451,0
452,1
453,0
454,1
455,1
456,1
457,1
458,1
459,1
460,0
461,1
462,0
463,0
464,0
465,1
466,1
467,0
468,1
469,0
470,0
471,0
472,0
473,0
474,0
475,1
476,0
477,0
478,1
479,1
480,0
481,1
482,0
483,0
484,0
485,1
486,1
487,1
488,1
489,0
490,1
491,0
492,0
493,1
494,1
495,0
496,0
497,0
498,1
499,0
500,1
501,1
502,1
503,1
504,1
505,0
506,1
507,1
508,1
509,0
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,1
520,1
521,1
522,0
523,1
524,0
525,1
526,1
527,0
528,1
529,1
530,1
531,0
532,0
533,0
534,0
535,0
536,1
537,1
538,0
539,0
540,1
541,0
542,1
543,1
544,0
545,0
546,1
547,0
548,0
549,0
550,1
551,1
552,1
553,1
554,0
555,0
556,1
557,1
558,1
559,1
560,1
561,0
562,1
563,0
564,0
565,1
566,1
567,0
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,0
576,1
577,0
578,0
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,0
588,0
589,1
590,1
591,0
592,1
593,0
594,0
595,1
596,1
597,1
598,0
599,0
600,1
601,1
602,0
603,0
604,1
605,0
606,1
607,0
608,1
609,0
610,0
611,1
612,0
613,1
614,0
615,0
616,0
617,0
618,0
619,1
620,1
621,0
622,1
623,1
624,1
625,0
626,0
627,1
628,0
629,0
630,0
631,1
632,1
633,1
634,0
635,0
636,1
637,1
638,1
639,1
640,0
641,0
642,1
643,0
644,1
645,1
646,1
647,0
648,0
649,0
650,0
651,1
652,0
653,1
654,0
655,1
656,0
657,1
658,1
659,0
660,1
661,0
662,1
663,1
664,0
665,1
666,0
667,1
668,0
669,1
670,1
671,0
672,1
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,1
683,0
684,1
685,1
686,1
687,0
688,1
689,1
690,0
691,0
692,0
693,1
694,0
695,1
696,0
697,1
698,0
699,0
700,0
701,1
702,1
703,0
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,0
713,1
714,0
715,0
716,0
717,0
718,0
719,1
720,1
721,1
722,0
723,0
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,0
734,1
735,1
736,0
737,1
738,1
739,1
740,0
741,1
742,0
743,1
744,0
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,0
753,1
754,1
755,1
756,1
757,0
758,0
759,1
760,0
761,0
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,0
770,0
771,1
772,1
773,1
774,0
775,1
776,1
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,1
785,0
786,0
787,1
788,0
789,1
790,0
791,1
792,0
793,0
794,1
795,1
796,1
797,0
798,1
799,0
800,0
801,1
802,0
803,0
804,1
805,1
806,1
807,1
808,1
809,1
810,0
811,1
812,1
813,0
814,0
815,0
816,1
817,1
818,0
819,1
820,0
821,0
822,0
823,0
824,0
825,1
826,0
827,1
828,1
829,0
830,1
831,1
832,1
833,0
834,1
835,0
836,1
837,1
838,1
839,0
840,1
841,1
842,0
843,1
844,1
845,1
846,1
847,1
848,0
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,0
859,1
860,0
861,1
862,1
863,0
864,0
865,1
866,1
867,0
868,1
869,1
870,1
871,1
872,1
873,0
874,1
875,0
876,1
877,0
878,1
879,1
880,1
881,0
882,0
883,1
884,1
885,1
886,1
887,0
888,0
889,0
890,1
891,1
892,0
893,0
894,1
895,0
896,1
897,1
898,0
899,0
900,1
901,1
902,0
903,1
904,1
905,0
906,1
907,1
908,1
909,1
910,0
911,1
912,1
913,0
914,0
915,0
916,0
917,0
918,1
919,1
920,1
921,0
922,1
923,0
924,1
925,0
926,1
927,1
928,0
929,1
930,0
931,0
932,1
933,0
934,1
935,1
936,0
937,1
938,0
939,1
940,1
941,1
942,1
943,1
944,0
945,0
946,0
947,1
948,1
949,0
950,0
951,0
952,0
953,1
954,0
955,1
956,1
957,0
958,1
959,0
960,1
961,1
962,0
963,1
964,1
965,1
966,1
967,1
968,0
969,1
970,0
971,0
972,0
973,0
974,1
975,1
976,0
977,1
978,0
979,0
980,0
981,1
982,0
983,0
984,1
985,0
986,1
987,1
988,0
989,1
990,0
991,1
992,0
993,1
994,0
995,1
996,0
997,1
998,1
999,1
1000,1
1001,0
1002,0
1003,0
1004,1
1005,1
1006,1
1007,0
1008,1
1009,1
1010,1
1011,1
1012,0
1013,1
1014,1
1015,0
1016,1
1017,1
1018,0
1019,0
1020,1
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,0
1029,1
1030,0
1031,0
1032,0
1033,0
1034,1
1035,0
1036,0
1037,1
1038,0
1039,0
1040,0
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,0
1049,0
1050,1
1051,0
1052,1
1053,0
1054,0
1055,1
1056,1
1057,1
1058,0
1059,0
1060,1
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,1
1068,1
1069,1
1070,0
1071,0
1072,0
1073,1
1074,1
1075,1
1076,0
1077,1
1078,0
1079,0
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,0
1087,0
1088,1
1089,0
1090,1
1091,1
1092,0
1093,0
1094,0
1095,1
1096,1
1097,1
1098,0
1099,0
1100,1
1101,1
1102,0
1103,0
1104,1
1105,0
1106,1
1107,0
1108,1
1109,1
1110,1
1111,1
1112,0
1113,1
1114,0
1115,1
1116,1
1117,1
1118,1
1119,0
1120,1
1121,1
1122,1
1123,1
1124,1
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,1
1132,0
1133,0
1134,1
1135,0
1136,0
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,0
1144,1
1145,1
1146,1
1147,1
1148,0
1149,0
1150,0
1151,1
1152,0
1153,0
1154,1
1155,1
1156,1
1157,1
1158,0
1159,0
1160,1
1161,0
1162,1
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,1
1170,0
1171,0
1172,1
1173,1
1174,0
1175,1
1176,1
1177,0
1178,0
1179,0
1180,1
1181,0
1182,0
1183,0
1184,1
1185,1
1186,1
1187,1
1188,0
1189,1
1190,0
1191,0
1192,1
1193,1
1194,0
1195,1
1196,0
1197,0
1198,1
1199,1
1200,1
1201,1
1202,1
1203,0
1204,1
1205,1
1206,1
1207,0
1208,0
1209,1
1210,1
1211,1
1212,1
1213,1
1214,0
1215,0
1216,1
1217,1
1218,1
1219,1
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,1
1227,0
1228,1
1229,0
