id,home_team_win
0,0
1,0
2,1
3,0
4,0
5,0
6,1
7,0
8,0
9,1
10,1
11,1
12,1
13,1
14,1
15,0
16,1
17,0
18,0
19,0
20,1
21,0
22,1
23,1
24,0
25,1
26,0
27,0
28,0
29,1
30,1
31,0
32,0
33,1
34,0
35,1
36,1
37,1
38,0
39,0
40,1
41,1
42,0
43,1
44,1
45,0
46,0
47,1
48,1
49,1
50,1
51,0
52,0
53,0
54,1
55,0
56,1
57,0
58,1
59,1
60,0
61,1
62,1
63,1
64,1
65,1
66,0
67,1
68,1
69,1
70,0
71,1
72,0
73,1
74,0
75,0
76,1
77,0
78,0
79,0
80,1
81,0
82,1
83,1
84,1
85,0
86,1
87,1
88,1
89,1
90,1
91,1
92,0
93,0
94,0
95,1
96,0
97,1
98,1
99,1
100,0
101,1
102,1
103,0
104,1
105,1
106,1
107,0
108,1
109,0
110,1
111,1
112,1
113,1
114,0
115,0
116,0
117,0
118,1
119,1
120,1
121,0
122,1
123,0
124,0
125,1
126,0
127,1
128,1
129,0
130,1
131,0
132,1
133,1
134,1
135,0
136,1
137,0
138,1
139,1
140,0
141,1
142,1
143,1
144,0
145,1
146,1
147,0
148,0
149,0
150,0
151,1
152,1
153,0
154,1
155,1
156,1
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,0
166,0
167,1
168,1
169,1
170,0
171,1
172,1
173,1
174,1
175,1
176,1
177,0
178,1
179,1
180,0
181,0
182,1
183,0
184,1
185,0
186,0
187,1
188,1
189,0
190,1
191,0
192,1
193,0
194,1
195,0
196,0
197,1
198,1
199,0
200,1
201,1
202,1
203,1
204,1
205,0
206,1
207,0
208,0
209,0
210,1
211,0
212,0
213,1
214,1
215,1
216,1
217,0
218,0
219,0
220,1
221,1
222,1
223,0
224,0
225,1
226,0
227,1
228,1
229,0
230,1
231,0
232,1
233,1
234,0
235,1
236,1
237,1
238,0
239,0
240,1
241,0
242,1
243,0
244,0
245,1
246,0
247,1
248,0
249,0
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,0
258,1
259,0
260,0
261,0
262,1
263,1
264,0
265,0
266,0
267,1
268,0
269,1
270,0
271,1
272,1
273,0
274,1
275,0
276,1
277,0
278,0
279,1
280,0
281,1
282,1
283,1
284,1
285,0
286,1
287,1
288,0
289,0
290,1
291,1
292,1
293,0
294,1
295,1
296,0
297,0
298,1
299,1
300,0
301,1
302,1
303,1
304,1
305,1
306,1
307,0
308,0
309,0
310,0
311,0
312,0
313,1
314,0
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,0
323,0
324,0
325,1
326,1
327,0
328,0
329,1
330,0
331,0
332,0
333,0
334,0
335,1
336,0
337,1
338,0
339,1
340,1
341,1
342,0
343,1
344,0
345,1
346,1
347,0
348,1
349,0
350,1
351,1
352,1
353,1
354,0
355,1
356,0
357,0
358,1
359,0
360,1
361,0
362,0
363,1
364,1
365,0
366,1
367,0
368,0
369,1
370,1
371,0
372,0
373,1
374,1
375,1
376,1
377,0
378,1
379,1
380,0
381,0
382,0
383,0
384,0
385,1
386,0
387,1
388,0
389,0
390,0
391,0
392,0
393,1
394,1
395,0
396,1
397,0
398,1
399,0
400,1
401,1
402,0
403,0
404,0
405,1
406,0
407,0
408,1
409,1
410,0
411,0
412,1
413,1
414,1
415,0
416,1
417,0
418,0
419,1
420,0
421,1
422,1
423,1
424,0
425,1
426,0
427,0
428,1
429,1
430,1
431,1
432,0
433,0
434,1
435,0
436,1
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,0
459,1
460,0
461,1
462,0
463,0
464,1
465,1
466,1
467,0
468,1
469,1
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,0
478,1
479,0
480,0
481,1
482,1
483,0
484,0
485,0
486,1
487,1
488,1
489,1
490,0
491,0
492,0
493,1
494,1
495,0
496,0
497,1
498,0
499,1
500,1
501,1
502,1
503,1
504,0
505,0
506,1
507,0
508,1
509,0
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,1
520,1
521,0
522,0
523,1
524,0
525,1
526,1
527,0
528,1
529,1
530,1
531,0
