id,home_team_win
0,1
1,0
2,1
3,1
4,0
5,0
6,1
7,0
8,0
9,1
10,1
11,1
12,0
13,0
14,0
15,0
16,1
17,1
18,1
19,0
20,1
21,0
22,0
23,1
24,0
25,0
26,0
27,1
28,1
29,1
30,1
31,0
32,1
33,1
34,1
35,0
36,1
37,1
38,0
39,0
40,1
41,1
42,0
43,1
44,1
45,0
46,1
47,1
48,1
49,1
50,1
51,1
52,0
53,0
54,1
55,1
56,1
57,0
58,0
59,1
60,0
61,1
62,0
63,0
64,0
65,1
66,0
67,1
68,1
69,1
70,0
71,1
72,1
73,0
74,0
75,0
76,1
77,1
78,0
79,1
80,0
81,1
82,1
83,1
84,0
85,0
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,0
95,0
96,0
97,1
98,0
99,1
100,1
101,1
102,0
103,1
104,1
105,0
106,1
107,1
108,0
109,0
110,0
111,0
112,1
113,0
114,0
115,0
116,1
117,0
118,1
119,1
120,0
121,0
122,0
123,0
124,1
125,1
126,0
127,0
128,1
129,0
130,0
131,1
132,1
133,1
134,0
135,1
136,0
137,1
138,1
139,0
140,0
141,1
142,0
143,1
144,1
145,1
146,1
147,0
148,0
149,0
150,1
151,0
152,1
153,0
154,1
155,1
156,0
157,0
158,0
159,0
160,1
161,1
162,0
163,1
164,0
165,1
166,1
167,1
168,1
169,1
170,1
171,0
172,1
173,0
174,0
175,1
176,1
177,0
178,1
179,1
180,1
181,0
182,1
183,1
184,1
185,0
186,1
187,1
188,1
189,1
190,1
191,1
192,0
193,0
194,0
195,0
196,0
197,1
198,0
199,0
200,0
201,1
202,0
203,1
204,1
205,0
206,0
207,1
208,1
209,0
210,0
211,1
212,0
213,1
214,1
215,1
216,1
217,0
218,0
219,1
220,0
221,1
222,0
223,1
224,0
225,0
226,0
227,0
228,1
229,0
230,0
231,1
232,1
233,1
234,0
235,1
236,1
237,1
238,0
239,1
240,1
241,1
242,1
243,0
244,0
245,1
246,1
247,0
248,0
249,0
250,1
251,0
252,1
253,0
254,1
255,0
256,1
257,0
258,1
259,0
260,0
261,0
262,1
263,0
264,0
265,1
266,1
267,0
268,1
269,1
270,1
271,1
272,1
273,0
274,1
275,1
276,0
277,1
278,0
279,1
280,0
281,1
282,1
283,1
284,1
285,0
286,0
287,1
288,0
289,1
290,1
291,1
292,0
293,0
294,1
295,1
296,1
297,0
298,1
299,1
300,1
301,1
302,1
303,0
304,1
305,1
306,0
307,0
308,1
309,0
310,0
311,0
312,0
313,1
314,0
315,0
316,1
317,1
318,1
319,1
320,1
321,0
322,0
323,0
324,0
325,1
326,0
327,1
328,0
329,1
330,0
331,1
332,1
333,1
334,0
335,1
336,0
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,0
345,0
346,1
347,1
348,1
349,1
350,0
351,0
352,1
353,1
354,1
355,0
356,0
357,0
358,1
359,0
360,1
361,0
362,0
363,0
364,1
365,0
366,0
367,0
368,0
369,1
370,1
371,0
372,0
373,0
374,0
375,1
376,1
377,0
378,1
379,0
380,0
381,1
382,0
383,1
384,1
385,0
386,1
387,1
388,1
389,1
390,0
391,0
392,1
393,1
394,1
395,1
396,1
397,0
398,1
399,1
400,1
401,1
402,0
403,0
404,0
405,1
406,1
407,0
408,1
409,1
410,1
411,1
412,1
413,0
414,1
415,0
416,0
417,1
418,1
419,0
420,1
421,1
422,1
423,0
424,1
425,1
426,1
427,0
428,1
429,1
430,0
431,1
432,0
433,0
434,1
435,0
436,1
437,1
438,1
439,0
440,0
441,0
442,0
443,0
444,0
445,1
446,1
447,0
448,1
449,0
450,1
451,1
452,1
453,1
454,0
455,1
456,1
457,1
458,1
459,1
460,0
461,1
462,0
463,0
464,1
465,1
466,0
467,0
468,1
469,1
470,1
471,1
472,0
473,0
474,1
475,1
476,0
477,0
478,1
479,1
480,1
481,1
482,1
483,0
484,0
485,1
486,1
487,1
488,0
489,0
490,0
491,1
492,0
493,1
494,0
495,0
496,0
497,1
498,0
499,1
500,1
501,0
502,1
503,1
504,0
505,0
506,1
507,0
508,0
509,1
510,1
511,0
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,1
520,1
521,0
522,0
523,1
524,0
525,1
526,1
527,0
528,0
529,0
530,1
531,1
532,1
533,1
534,0
535,0
536,0
537,1
538,0
539,1
540,1
541,1
542,0
543,0
544,1
545,1
546,0
547,0
548,1
549,0
550,1
551,0
552,1
553,1
554,1
555,0
556,0
557,1
558,0
559,0
560,0
561,0
562,1
563,0
564,0
565,1
566,0
567,0
568,1
569,1
570,1
571,0
572,1
573,1
574,1
575,0
576,0
577,1
578,1
579,1
580,0
581,1
582,1
583,0
584,0
585,1
586,1
587,0
588,0
589,1
590,0
591,0
592,1
593,1
594,0
595,1
596,1
597,1
598,0
599,0
600,0
601,1
602,1
603,1
604,1
605,0
606,0
607,0
608,1
609,0
610,1
611,0
612,1
613,0
614,1
615,0
616,0
617,1
618,0
619,1
620,1
621,0
622,1
623,1
624,1
625,1
626,0
627,1
628,1
629,1
630,0
631,0
632,1
633,1
634,0
635,0
636,1
637,1
638,1
639,1
640,0
641,1
642,1
643,0
644,0
645,1
646,1
647,0
648,1
649,1
650,1
651,1
652,0
653,0
654,0
655,1
656,1
657,1
658,1
659,0
660,0
661,1
662,1
663,1
664,0
665,0
666,0
667,1
668,0
669,0
670,1
671,1
672,1
673,1
674,1
675,0
676,0
677,0
678,0
679,1
680,1
681,0
682,0
683,1
684,1
685,1
686,0
687,0
688,1
689,1
690,0
691,0
692,1
693,0
694,0
695,1
696,0
697,1
698,0
699,1
700,1
701,1
702,1
703,1
704,0
705,1
706,0
707,0
708,1
709,1
710,1
711,0
712,1
713,1
714,1
715,1
716,0
717,0
718,1
719,1
720,1
721,1
722,1
723,1
724,0
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,0
734,1
735,1
736,0
737,1
738,0
739,0
740,0
741,1
742,0
743,1
744,0
745,1
746,0
747,0
748,1
749,1
750,1
751,0
752,1
753,1
754,1
755,0
756,1
757,1
758,1
759,1
760,0
761,0
762,0
763,0
764,1
765,0
766,0
767,0
768,1
769,0
770,1
771,0
772,1
773,0
774,0
775,1
776,0
777,0
778,1
779,0
780,0
781,0
782,1
783,0
784,1
785,0
786,1
787,1
788,1
789,1
790,0
791,1
792,0
793,1
794,0
795,1
796,0
797,0
798,0
799,1
800,0
801,1
802,1
803,0
804,1
805,1
806,0
807,1
808,1
809,1
810,0
811,1
812,0
813,0
814,0
815,0
816,1
817,1
818,1
819,1
820,0
821,0
822,0
823,0
824,1
825,1
826,1
827,0
828,0
829,0
830,1
831,0
832,0
833,1
834,0
835,1
836,1
837,1
838,0
839,1
840,1
841,0
842,0
843,0
844,1
845,1
846,1
847,0
848,1
849,1
850,1
851,1
852,0
853,0
854,0
855,0
856,1
857,1
858,0
859,1
860,1
861,0
862,1
863,1
864,1
865,1
866,0
867,0
868,0
869,0
870,0
871,1
872,0
873,0
874,0
875,0
876,1
877,0
878,1
879,1
880,0
881,1
882,1
883,1
884,0
885,0
886,0
887,1
888,1
889,1
890,1
891,1
892,1
893,0
894,1
895,0
896,1
897,1
898,0
899,0
900,1
901,1
902,1
903,0
904,0
905,0
906,0
907,1
908,0
909,1
910,1
911,1
912,1
913,0
914,0
915,1
916,0
917,0
918,0
919,1
920,1
921,1
922,1
923,1
924,1
925,0
926,1
927,1
928,0
929,0
930,1
931,0
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,0
940,1
941,0
942,1
943,1
944,1
945,0
946,1
947,1
948,1
949,0
950,1
951,0
952,0
953,0
954,1
955,0
956,1
957,0
958,1
959,1
960,0
961,1
962,0
963,0
964,1
965,1
966,1
967,0
968,0
969,1
970,1
971,1
972,1
973,1
974,0
975,1
976,0
977,0
978,1
979,0
980,1
981,1
982,0
983,0
984,1
985,1
986,1
987,0
988,0
989,0
990,1
991,1
992,0
993,1
994,0
995,1
996,1
997,1
998,0
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,1
1011,0
1012,1
1013,0
1014,1
1015,0
1016,0
1017,1
1018,0
1019,0
1020,0
1021,1
1022,0
1023,0
1024,1
1025,1
1026,0
1027,1
1028,1
1029,0
1030,0
1031,1
1032,0
1033,1
1034,0
1035,0
1036,0
1037,1
1038,1
1039,0
1040,0
1041,1
1042,1
1043,0
1044,1
1045,1
1046,1
1047,1
1048,0
1049,0
1050,0
1051,1
1052,1
1053,1
1054,0
1055,1
1056,1
1057,0
1058,0
1059,1
1060,0
1061,1
1062,0
1063,0
1064,1
1065,1
1066,0
1067,0
1068,1
1069,1
1070,0
1071,1
1072,0
1073,0
1074,1
1075,0
1076,0
1077,1
1078,1
1079,1
1080,1
1081,1
1082,0
1083,0
1084,0
1085,1
1086,0
1087,0
1088,1
1089,0
1090,1
1091,0
1092,0
1093,0
1094,0
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,0
1103,1
1104,1
1105,0
1106,1
1107,1
1108,1
1109,0
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,1
1125,0
1126,1
1127,0
1128,0
1129,1
1130,1
1131,1
1132,0
1133,1
1134,1
1135,0
1136,0
1137,1
1138,1
1139,1
1140,1
1141,1
1142,0
1143,1
1144,1
1145,0
1146,1
1147,0
1148,1
1149,1
1150,0
1151,0
1152,0
1153,0
1154,1
1155,1
1156,0
1157,1
1158,1
1159,0
1160,1
1161,1
1162,0
1163,1
1164,1
1165,0
1166,1
1167,0
1168,1
1169,0
1170,1
1171,0
1172,0
1173,1
1174,0
1175,0
1176,0
1177,1
1178,0
1179,0
1180,0
1181,0
1182,1
1183,1
1184,1
1185,0
1186,1
1187,1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,1
1194,0
1195,1
1196,0
1197,0
1198,1
1199,1
1200,1
1201,0
1202,0
1203,0
1204,1
1205,1
1206,0
1207,0
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,0
1215,0
1216,0
1217,1
1218,0
1219,1
1220,0
1221,0
1222,1
1223,0
1224,0
1225,1
1226,1
1227,0
1228,1
1229,0
