id,home_team_win
0,1
1,1
2,0
3,0
4,1
5,1
6,0
7,0
8,0
9,1
10,1
11,1
12,1
13,1
14,1
15,0
16,0
17,0
18,0
19,1
20,1
21,1
22,1
23,1
24,0
25,0
26,1
27,1
28,0
29,1
30,1
31,0
32,1
33,0
34,0
35,0
36,1
37,1
38,0
39,1
40,0
41,0
42,1
43,1
44,0
45,0
46,1
47,1
48,1
49,1
50,1
51,0
52,1
53,0
54,1
55,0
56,0
57,1
58,1
59,0
60,0
61,1
62,1
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,0
71,0
72,0
73,1
74,1
75,1
76,0
77,0
78,1
79,1
80,1
81,0
82,0
83,0
84,1
85,0
86,0
87,1
88,0
89,1
90,0
91,1
92,1
93,1
94,1
95,1
96,1
97,0
98,1
99,1
100,1
101,0
102,1
103,0
104,1
105,0
106,0
107,0
108,1
109,1
110,0
111,0
112,0
113,0
114,0
115,0
116,1
117,0
118,0
119,1
120,1
121,1
122,1
123,1
124,1
125,0
126,0
127,0
128,0
129,0
130,0
131,1
132,0
133,0
134,1
135,0
136,1
137,0
138,1
139,0
140,1
141,1
142,1
143,0
144,1
145,0
146,0
147,1
148,0
149,1
150,1
151,0
152,0
153,1
154,0
155,1
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,0
164,0
165,0
166,0
167,1
168,0
169,1
170,0
171,0
172,1
173,1
174,1
175,0
176,1
177,0
178,0
179,0
180,1
181,0
182,1
183,1
184,0
185,1
186,0
187,1
188,0
189,0
190,0
191,0
192,0
193,1
194,0
195,1
196,0
197,1
198,0
199,1
200,0
201,1
202,1
203,0
204,1
205,0
206,0
207,1
208,1
209,0
210,1
211,0
212,0
213,0
214,1
215,1
216,0
217,0
218,1
219,0
220,1
221,0
222,1
223,1
224,1
225,0
226,1
227,0
228,0
229,1
230,0
231,1
232,1
233,1
234,0
235,1
236,1
237,0
238,1
239,0
240,1
241,1
242,0
243,0
244,0
245,1
246,1
247,1
248,1
249,1
250,1
251,0
252,1
253,1
254,1
255,1
256,0
257,1
258,1
259,1
260,0
261,1
262,1
263,1
264,0
265,0
266,0
267,1
268,0
269,1
270,0
271,1
272,1
273,1
274,1
275,0
276,0
277,1
278,1
279,1
280,1
281,0
282,1
283,1
284,1
285,1
286,0
287,0
288,1
289,1
290,0
291,1
292,0
293,0
294,1
295,0
296,1
297,0
298,0
299,1
300,1
301,0
302,0
303,0
304,1
305,1
306,0
307,1
308,1
309,0
310,0
311,1
312,1
313,0
314,0
315,1
316,1
317,1
318,0
319,0
320,0
321,1
322,1
323,1
324,1
325,0
326,1
327,0
328,1
329,1
330,0
331,0
332,1
333,0
334,1
335,0
336,1
337,1
338,0
339,1
340,1
341,1
342,0
343,0
344,0
345,0
346,1
347,1
348,1
349,1
350,1
351,1
352,0
353,0
354,1
355,0
356,0
357,0
358,1
359,0
360,1
361,0
362,1
363,1
364,1
365,1
366,1
367,1
368,0
369,1
370,1
371,0
372,0
373,1
374,1
375,0
376,1
377,1
378,1
379,1
380,1
381,1
382,0
383,1
384,1
385,0
386,0
387,0
388,0
389,1
390,1
391,0
392,0
393,1
394,0
395,1
396,0
397,1
398,1
399,0
400,1
401,1
402,1
403,1
404,0
405,1
406,0
407,0
408,1
409,1
410,0
411,0
412,0
413,1
414,0
415,1
416,1
417,1
418,0
419,0
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,0
428,1
429,1
430,0
431,0
432,0
433,1
434,0
435,0
436,1
437,1
438,0
439,0
440,1
441,1
442,1
443,1
444,0
445,1
446,1
447,0
448,0
449,1
450,1
451,0
452,0
453,1
454,0
455,1
456,1
457,0
458,1
459,0
460,0
461,0
462,0
463,1
464,1
465,0
466,1
467,1
468,1
469,0
470,0
471,1
472,0
473,0
474,0
475,0
476,1
477,0
478,1
479,0
480,1
481,1
482,1
483,0
484,0
485,0
486,0
487,0
488,1
489,1
490,1
491,0
492,1
493,1
494,0
495,0
496,1
497,1
498,1
499,0
500,0
501,1
502,1
503,1
504,0
505,0
506,1
507,1
508,1
509,1
510,1
511,0
512,1
513,1
514,1
515,1
516,0
517,0
518,0
519,0
520,0
521,1
522,0
523,0
524,0
525,1
526,1
527,1
528,0
529,1
530,1
531,0
532,0
533,1
534,0
535,1
536,0
537,0
538,0
539,1
540,0
541,1
542,0
543,0
544,1
545,1
546,0
547,0
548,0
549,1
550,0
551,1
552,1
553,1
554,1
555,0
556,1
557,1
558,0
559,0
560,0
561,1
562,0
563,1
564,0
565,1
566,0
567,1
568,0
569,1
570,0
571,0
572,1
573,1
574,0
575,0
576,1
577,0
578,0
579,1
580,0
581,0
582,1
583,0
584,0
585,0
586,1
587,1
588,0
589,1
590,1
591,1
592,0
593,0
594,0
595,0
596,1
597,0
598,1
599,0
600,0
601,0
602,1
603,1
604,0
605,1
606,1
607,0
608,1
609,0
610,1
611,1
612,0
613,0
614,0
615,1
616,1
617,0
618,1
619,1
620,1
621,1
622,0
623,1
624,0
625,1
626,0
627,1
628,1
629,1
630,0
631,1
632,1
633,1
634,1
635,1
636,0
637,1
638,0
639,0
640,0
641,1
642,0
643,1
644,0
645,1
646,1
647,0
648,0
649,0
650,0
651,1
652,0
653,1
654,0
655,0
656,0
657,1
658,1
659,0
660,0
661,1
662,1
663,0
664,1
665,1
666,0
667,1
668,0
669,0
670,1
671,0
672,0
673,0
674,0
675,1
676,1
677,0
678,1
679,0
680,1
681,1
682,1
683,0
684,1
685,0
686,0
687,0
688,1
689,1
690,0
691,0
692,0
693,0
694,0
695,1
696,1
697,1
698,1
699,0
700,1
701,1
702,1
703,0
704,1
705,1
706,1
707,0
708,1
709,1
710,0
711,1
712,0
713,1
714,1
715,0
716,1
717,1
718,0
719,0
720,1
721,0
722,1
723,1
724,0
725,0
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,0
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,1
746,1
747,1
748,1
749,0
750,1
751,1
752,1
753,0
754,1
755,1
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,1
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,1
774,1
775,1
776,0
777,0
778,1
779,0
780,0
781,1
782,0
783,0
784,1
785,0
786,1
787,0
788,0
789,0
790,0
791,1
792,1
793,1
794,1
795,1
796,0
797,0
798,0
799,0
800,1
801,0
802,1
803,1
804,0
805,1
806,1
807,0
808,1
809,0
810,0
811,0
