id,home_team_win
0,1
1,0
2,1
3,0
4,0
5,1
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,1
21,0
22,0
23,0
24,1
25,0
26,1
27,1
28,1
29,0
30,0
31,1
32,1
33,1
34,1
35,0
36,1
37,1
38,1
39,0
40,1
41,1
42,0
43,1
44,0
45,0
46,0
47,1
48,1
49,1
50,0
51,1
52,0
53,0
54,1
55,1
56,1
57,0
58,0
59,1
60,0
61,0
62,1
63,1
64,0
65,1
66,1
67,1
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,1
90,1
91,1
92,1
93,1
94,0
95,0
96,0
97,1
98,0
99,1
100,0
101,1
102,1
103,0
104,1
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,1
114,0
115,1
116,1
117,0
118,0
119,0
120,0
121,1
122,0
123,1
124,1
125,0
126,0
127,1
128,1
129,0
130,0
131,0
132,0
133,1
134,0
135,0
136,0
137,0
138,1
139,0
140,0
141,1
142,1
143,1
144,1
145,0
146,1
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,1
155,1
156,0
157,0
158,0
159,1
160,1
161,0
162,0
163,1
164,1
165,0
166,1
167,1
168,0
169,1
170,1
171,1
172,1
173,1
174,0
175,0
176,1
177,0
178,1
179,1
180,0
181,0
182,1
183,0
184,0
185,0
186,0
187,1
188,1
189,0
190,0
191,0
192,1
193,0
194,1
195,0
196,0
197,1
198,0
199,0
200,0
201,1
202,0
203,1
204,1
205,0
206,1
207,1
208,0
209,1
210,1
211,1
212,1
213,1
214,1
215,0
216,0
217,1
218,0
219,1
220,1
221,1
222,1
223,1
224,1
225,0
226,1
227,1
228,1
229,0
230,1
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,0
239,1
240,1
241,0
242,1
243,1
244,0
245,1
246,1
247,0
248,0
249,0
250,0
251,1
252,1
253,0
254,1
255,1
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,1
264,1
265,0
266,0
267,1
268,1
269,1
270,0
271,0
272,1
273,1
274,1
275,0
276,0
277,0
278,0
279,1
280,0
281,1
282,1
283,0
284,0
285,0
286,0
287,1
288,0
289,0
290,0
291,0
292,1
293,1
294,0
295,0
296,0
297,0
298,0
299,1
300,1
301,1
302,0
303,0
304,0
305,1
306,1
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,1
318,0
319,0
320,0
321,0
322,1
323,1
324,0
325,1
326,1
327,0
328,0
329,0
330,0
331,0
332,1
333,1
334,1
335,1
336,0
337,1
338,0
339,1
340,0
341,0
342,1
343,1
344,0
345,0
346,0
347,0
348,1
349,1
350,0
351,0
352,0
353,0
354,1
355,1
356,0
357,0
358,0
359,1
360,0
361,0
362,0
363,1
364,0
365,0
366,0
367,0
368,0
369,1
370,1
371,1
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,1
381,1
382,0
383,1
384,0
385,1
386,1
387,0
388,0
389,0
390,1
391,1
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,1
400,1
401,1
402,0
403,0
404,0
405,1
406,1
407,1
408,1
409,0
410,0
411,0
412,0
413,0
414,1
415,0
416,0
417,0
418,1
419,1
420,0
421,1
422,1
423,0
424,1
425,0
426,0
427,0
428,1
429,0
430,0
431,1
432,0
433,1
434,1
435,0
436,0
437,1
438,0
439,1
440,0
441,1
442,0
443,1
444,0
445,1
446,1
447,0
448,0
449,0
450,1
451,1
452,0
453,0
454,1
455,1
456,1
457,0
458,0
459,1
460,0
461,0
462,1
463,0
464,0
465,1
466,1
467,0
468,0
469,1
470,1
471,0
472,0
473,0
474,1
475,1
476,0
477,0
478,1
479,0
480,0
481,0
482,1
483,0
484,0
485,0
486,1
487,1
488,0
489,0
490,0
491,1
492,1
493,1
494,0
495,0
496,0
497,1
498,0
499,0
500,1
501,0
502,1
503,0
504,0
505,0
506,0
507,0
508,0
509,1
510,1
511,1
512,0
513,1
514,1
515,0
516,1
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,1
526,0
527,1
528,0
529,0
530,1
531,1
532,0
533,1
534,0
535,1
536,1
537,0
538,1
539,1
540,0
541,1
542,0
543,0
544,1
545,0
546,0
547,0
548,0
549,1
550,0
551,0
552,1
553,1
554,0
555,1
556,0
557,1
558,0
559,1
560,0
561,1
562,0
563,1
564,1
565,1
566,1
567,0
568,1
569,1
570,0
571,0
572,0
573,1
574,1
575,1
576,0
577,1
578,1
579,0
580,0
581,0
582,1
583,0
584,0
585,1
586,1
587,0
588,0
589,0
590,1
591,0
592,0
593,0
594,0
595,1
596,0
597,0
598,1
599,0
600,0
601,0
602,1
603,1
604,1
605,0
606,0
607,0
608,1
609,1
610,1
611,0
612,1
613,0
614,1
615,1
616,0
617,1
618,0
619,0
620,1
621,0
622,0
623,1
624,1
625,1
626,1
627,1
628,0
629,1
630,1
631,0
632,1
633,0
634,0
635,0
636,0
637,0
638,1
639,0
640,0
641,0
642,0
643,1
644,0
645,1
646,1
647,1
648,0
649,1
650,1
651,1
652,0
653,0
654,0
655,1
656,1
657,0
658,0
659,0
660,0
661,0
662,1
663,0
664,0
665,1
666,0
667,0
668,1
669,0
670,0
671,0
672,1
673,0
674,1
675,0
676,1
677,0
678,1
679,0
680,1
681,0
682,0
683,1
684,1
685,1
686,0
687,0
688,1
689,0
690,1
691,0
692,1
693,1
694,0
695,1
696,0
697,1
698,0
699,1
700,0
701,0
702,1
703,1
704,0
705,1
706,0
707,1
708,1
709,1
710,1
711,0
712,0
713,0
714,1
715,1
716,0
717,0
718,1
719,0
720,0
721,1
722,1
723,0
724,1
725,1
726,0
727,0
728,1
729,1
730,0
731,1
732,1
733,0
734,0
735,1
736,1
737,1
738,0
739,1
740,0
741,0
742,0
743,1
744,0
745,1
746,0
747,0
748,0
749,0
750,1
751,0
752,1
753,0
754,0
755,0
756,1
757,0
758,0
759,1
760,0
761,0
762,1
763,1
764,1
765,0
766,1
767,0
768,1
769,0
770,1
771,0
772,0
773,0
774,0
775,1
776,0
777,0
778,1
779,1
780,0
781,0
782,1
783,0
784,0
785,1
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,1
794,0
795,1
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,1
807,1
808,0
809,1
810,0
811,1
812,1
813,0
814,1
815,0
816,0
817,1
818,1
819,0
820,1
821,0
822,1
823,1
824,1
825,0
826,1
827,0
828,1
829,1
830,0
831,0
832,0
833,0
834,0
835,1
836,0
837,0
838,1
839,1
840,0
841,0
842,1
843,0
844,0
845,1
846,0
847,0
848,1
849,0
850,1
851,1
852,1
853,0
854,1
855,1
856,1
857,1
858,0
859,1
860,1
861,1
862,1
863,0
864,1
865,0
866,0
867,1
868,0
869,0
870,0
871,0
872,1
873,1
874,0
875,0
876,1
877,0
878,1
879,0
880,1
881,0
882,1
883,0
884,0
885,0
886,1
887,0
888,0
889,1
890,0
891,1
892,1
893,0
894,1
895,1
896,0
897,1
898,0
899,0
900,0
901,1
902,1
903,0
904,0
905,0
906,1
907,1
908,1
909,0
910,0
911,1
912,1
913,1
914,0
915,0
916,1
917,0
918,0
919,1
920,1
921,1
922,0
923,0
924,1
925,0
926,1
927,0
928,1
929,1
930,1
931,0
932,1
933,0
934,0
935,0
936,1
937,1
938,0
939,1
940,0
941,0
942,1
943,1
944,0
945,1
946,1
947,1
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,1
957,0
958,0
959,1
960,0
961,1
962,1
963,1
964,0
965,0
966,1
967,1
968,0
969,0
970,1
971,0
972,1
973,1
974,0
975,1
976,0
977,0
978,0
979,0
980,0
981,1
982,1
983,0
984,0
985,1
986,0
987,1
988,0
989,1
990,1
991,0
992,1
993,0
994,0
995,0
996,1
997,0
998,0
999,0
1000,0
1001,1
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,0
1009,1
1010,0
1011,0
1012,1
1013,0
1014,1
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,1
1023,0
1024,1
1025,0
1026,0
1027,1
1028,1
1029,0
1030,1
1031,0
1032,1
1033,0
1034,0
1035,1
1036,0
1037,0
1038,1
1039,0
1040,0
1041,1
1042,1
1043,0
1044,0
1045,1
1046,0
1047,1
1048,0
1049,0
1050,0
1051,1
1052,0
1053,1
1054,0
1055,1
1056,1
1057,1
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,1
1065,0
1066,1
1067,0
1068,0
1069,0
1070,1
1071,1
1072,0
1073,1
1074,1
1075,0
1076,1
1077,1
1078,1
1079,1
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,1
1089,0
1090,1
1091,0
1092,0
1093,0
1094,0
1095,1
1096,1
1097,1
1098,1
1099,0
1100,1
1101,1
1102,0
1103,1
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,1
1111,0
1112,0
1113,1
1114,0
1115,0
1116,0
1117,1
1118,0
1119,0
1120,0
1121,1
1122,0
1123,0
1124,1
1125,0
1126,1
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,1
1136,0
1137,0
1138,1
1139,1
1140,1
1141,0
1142,1
1143,1
1144,0
1145,0
1146,1
1147,1
1148,1
1149,1
1150,0
1151,0
1152,0
1153,0
1154,0
1155,1
1156,1
1157,1
1158,1
1159,1
1160,0
1161,1
1162,0
1163,1
1164,1
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,1
1175,1
1176,0
1177,0
1178,0
1179,1
1180,0
1181,1
1182,1
1183,0
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,0
1192,1
1193,1
1194,0
1195,0
1196,0
1197,0
1198,0
1199,1
1200,0
1201,0
1202,0
1203,1
1204,0
1205,0
1206,0
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,0
1215,0
1216,0
1217,1
1218,0
1219,1
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,1
1227,0
1228,0
1229,0
